path,length,count,board
"[[2, 3, 1], [4, 3, 2], [2, 2, 1]]",3,4,6_hard_full
"[[1, 0, 1], [0, 0, 2], [2, 2, 1], [0, 2, 2], [0, 3, 1]]",5,4,6_hard_full
"[[2, 3, 1], [5, 2, 2], [5, 3, 1], [0, 0, 2]]",4,2,6_hard_full
"[[2, 2, 1], [2, 4, 2], [4, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [5, 3, 1]]",7,15,6_hard_full
"[[0, 0, 1], [5, 2, 2], [5, 3, 1], [3, 4, 2]]",4,4,6_hard_full
"[[4, 2, 1], [4, 4, 2]]",2,818,6_hard_full
"[[2, 2, 1], [3, 2, 2]]",2,286,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [5, 0, 2]]",4,1,6_hard_full
"[[4, 3, 1], [3, 5, 2], [4, 2, 1]]",3,1,6_hard_full
"[[2, 5, 1], [0, 3, 2], [2, 3, 1], [4, 4, 2]]",4,9,6_hard_full
"[[2, 3, 1], [4, 3, 2], [3, 2, 1]]",3,5,6_hard_full
"[[4, 4, 1], [0, 2, 2]]",2,14,6_hard_full
"[[2, 3, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",4,231,6_hard_full
"[[2, 2, 1], [1, 4, 2]]",2,45,6_hard_full
"[[4, 3, 1], [5, 3, 2], [5, 2, 1]]",3,102,6_hard_full
"[[2, 3, 1], [3, 5, 2], [4, 4, 1]]",3,1,6_hard_full
"[[2, 2, 1], [3, 5, 2], [0, 3, 1], [3, 0, 2]]",4,1,6_hard_full
"[[3, 2, 1], [3, 5, 2], [2, 2, 1], [0, 2, 2], [4, 2, 1]]",5,10,6_hard_full
"[[2, 2, 1], [4, 4, 2], [2, 3, 1]]",3,1,6_hard_full
"[[2, 2, 1], [1, 0, 2]]",2,6,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [2, 4, 2], [4, 2, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",8,5,6_hard_full
"[[4, 2, 1], [0, 2, 2], [4, 0, 1]]",3,2,6_hard_full
"[[0, 5, 1], [5, 2, 2]]",2,20,6_hard_full
"[[2, 5, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,73,6_hard_full
"[[4, 3, 1], [2, 2, 2]]",2,67,6_hard_full
"[[2, 4, 1], [2, 3, 2], [0, 3, 1]]",3,270,6_hard_full
"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1]]",7,3,6_hard_full
"[[4, 2, 1], [5, 0, 2], [4, 3, 1], [4, 0, 2]]",4,2,6_hard_full
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [4, 4, 2], [2, 2, 1]]",5,4,6_hard_full
"[[1, 0, 1], [2, 4, 2], [4, 2, 1]]",3,72,6_hard_full
"[[2, 3, 1], [0, 2, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1]]",5,1,6_hard_full
"[[2, 0, 1], [4, 4, 2], [2, 2, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",6,5,6_hard_full
"[[0, 0, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,93,6_hard_full
"[[4, 3, 1], [0, 5, 2]]",2,79,6_hard_full
"[[2, 2, 1], [3, 4, 2], [0, 3, 1], [3, 0, 2]]",4,1,6_hard_full
"[[3, 4, 1], [4, 3, 2], [2, 3, 1], [4, 5, 2], [3, 2, 1]]",5,4,6_hard_full
"[[2, 2, 1], [5, 2, 2], [5, 3, 1], [5, 5, 2]]",4,1,6_hard_full
"[[2, 2, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2]]",4,106,6_hard_full
"[[0, 3, 1], [3, 0, 2], [2, 5, 1]]",3,1,6_hard_full
"[[4, 5, 1], [2, 2, 2]]",2,331,6_hard_full
"[[0, 5, 1], [4, 4, 2], [2, 2, 1], [4, 3, 2]]",4,2,6_hard_full
"[[2, 0, 1], [2, 4, 2], [4, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",8,46,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [0, 0, 2], [2, 2, 1]]",5,9,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [3, 4, 2], [2, 2, 1], [0, 2, 2]]",6,2,6_hard_full
"[[2, 5, 1], [4, 3, 2]]",2,1,6_hard_full
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [4, 3, 2], [2, 3, 1], [1, 4, 2]]",6,13,6_hard_full
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [4, 3, 2], [2, 3, 1], [1, 4, 2], [5, 0, 1]]",7,11,6_hard_full
"[[0, 5, 1], [2, 3, 2], [0, 3, 1]]",3,118,6_hard_full
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [4, 2, 2]]",4,3,6_hard_full
"[[3, 2, 1], [3, 5, 2], [2, 3, 1], [1, 4, 2]]",4,14,6_hard_full
"[[1, 0, 1], [2, 4, 2], [4, 2, 1], [3, 4, 2]]",4,28,6_hard_full
"[[2, 3, 1], [1, 0, 2], [4, 2, 1]]",3,1,6_hard_full
"[[2, 4, 1], [5, 2, 2], [5, 3, 1], [0, 3, 2]]",4,7,6_hard_full
"[[2, 3, 1], [5, 2, 2], [5, 3, 1], [2, 4, 2], [4, 2, 1]]",5,3,6_hard_full
"[[4, 5, 1], [4, 3, 2], [2, 3, 1], [3, 4, 2]]",4,5,6_hard_full
"[[4, 4, 1]]",1,997,6_hard_full
"[[2, 3, 1], [0, 2, 2]]",2,144,6_hard_full
"[[3, 4, 1], [4, 2, 2], [2, 4, 1], [1, 4, 2], [2, 3, 1], [4, 5, 2], [2, 2, 1]]",7,10,6_hard_full
"[[2, 5, 1], [4, 4, 2], [2, 2, 1], [2, 3, 2], [0, 3, 1]]",5,3,6_hard_full
"[[2, 2, 1], [3, 2, 2], [3, 5, 1]]",3,1,6_hard_full
"[[2, 2, 1], [5, 5, 2], [2, 3, 1], [2, 0, 2]]",4,2,6_hard_full
"[[4, 2, 1], [5, 3, 2], [5, 2, 1], [0, 0, 2]]",4,1,6_hard_full
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [4, 3, 2]]",4,1,6_hard_full
"[[3, 2, 1], [2, 4, 2], [4, 2, 1], [2, 2, 2]]",4,273,6_hard_full
"[[2, 3, 1], [2, 2, 2], [0, 0, 1]]",3,133,6_hard_pruned
"[[2, 3, 1], [0, 5, 2], [2, 2, 1]]",3,1,6_hard_pruned
"[[2, 2, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [4, 3, 1]]",5,35,6_hard_pruned
"[[4, 2, 1], [1, 4, 2], [4, 3, 1]]",3,2,6_hard_pruned
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [0, 0, 2], [2, 2, 1]]",5,6,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [2, 0, 1]]",3,16,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [3, 5, 1], [2, 3, 2]]",4,3,6_hard_pruned
"[[3, 4, 1], [0, 0, 2]]",2,70,6_hard_pruned
"[[4, 2, 1], [5, 0, 2]]",2,133,6_hard_pruned
"[[2, 2, 1], [4, 4, 2], [2, 4, 1]]",3,1,6_hard_pruned
"[[2, 4, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2], [0, 0, 1]]",5,126,6_hard_pruned
"[[2, 3, 1], [4, 4, 2]]",2,1592,6_hard_pruned
"[[1, 4, 1], [4, 2, 2], [2, 4, 1], [3, 4, 2], [2, 3, 1]]",5,15,6_hard_pruned
"[[1, 4, 1], [4, 4, 2], [2, 2, 1]]",3,287,6_hard_pruned
"[[3, 4, 1], [4, 3, 2], [2, 3, 1]]",3,37,6_hard_pruned
"[[3, 2, 1], [2, 0, 2], [0, 2, 1], [0, 5, 2]]",4,21,6_hard_pruned
"[[4, 2, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",4,60,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [5, 2, 1], [2, 3, 2]]",4,1,6_hard_pruned
"[[2, 3, 1], [4, 2, 2], [2, 4, 1], [2, 2, 2], [0, 0, 1]]",5,12,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [5, 2, 1], [0, 0, 2], [2, 2, 1]]",5,6,6_hard_pruned
"[[1, 4, 1], [2, 3, 2]]",2,104,6_hard_pruned
"[[3, 2, 1], [5, 3, 2]]",2,351,6_hard_pruned
"[[4, 4, 1], [3, 4, 2]]",2,2,6_hard_pruned
"[[3, 2, 1], [4, 3, 2], [2, 3, 1], [1, 4, 2]]",4,300,6_hard_pruned
"[[3, 2, 1], [1, 5, 2], [2, 3, 1], [1, 4, 2], [5, 0, 1]]",5,2,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [2, 5, 1]]",3,10,6_hard_pruned
"[[3, 4, 1], [4, 4, 2]]",2,42,6_hard_pruned
"[[1, 4, 1], [4, 3, 2], [2, 3, 1], [3, 2, 2], [3, 4, 1], [2, 4, 2], [4, 5, 1]]",7,8,6_hard_pruned
"[[3, 2, 1], [0, 0, 2], [2, 2, 1], [0, 2, 2]]",4,633,6_hard_pruned
"[[2, 3, 1], [3, 2, 2]]",2,448,6_hard_pruned
"[[2, 3, 1], [5, 3, 2], [5, 2, 1]]",3,211,6_hard_pruned
"[[1, 4, 1], [4, 4, 2]]",2,332,6_hard_pruned
"[[4, 3, 1], [4, 2, 2], [2, 4, 1], [5, 5, 2]]",4,1,6_hard_pruned
"[[4, 2, 1], [5, 2, 2]]",2,94,6_hard_pruned
"[[3, 2, 1], [4, 2, 2], [2, 4, 1], [4, 3, 2]]",4,1,6_hard_pruned
"[[1, 4, 1], [0, 0, 2]]",2,207,6_hard_pruned
"[[2, 4, 1], [2, 0, 2], [4, 4, 1]]",3,2,6_hard_pruned
"[[2, 3, 1], [0, 2, 2], [4, 2, 1]]",3,1,6_hard_pruned
"[[1, 4, 1], [5, 2, 2], [5, 3, 1]]",3,144,6_hard_pruned
"[[2, 2, 1], [3, 5, 2], [0, 2, 1], [0, 5, 2]]",4,1,6_hard_pruned
"[[4, 3, 1], [4, 4, 2], [2, 2, 1]]",3,198,6_hard_pruned
"[[4, 3, 1], [5, 2, 2]]",2,57,6_hard_pruned
"[[4, 2, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [3, 4, 1]]",5,5,6_hard_pruned
"[[3, 2, 1], [1, 0, 2], [2, 2, 1]]",3,5,6_hard_pruned
"[[3, 2, 1], [2, 3, 2], [4, 3, 1]]",3,484,6_hard_pruned
"[[5, 2, 1], [2, 3, 2]]",2,4,6_hard_pruned
"[[2, 3, 1], [2, 5, 2], [2, 2, 1], [2, 0, 2]]",4,2,6_hard_pruned
"[[2, 3, 1], [5, 3, 2]]",2,237,6_hard_pruned
"[[4, 2, 1], [2, 0, 2], [4, 3, 1]]",3,1,6_hard_pruned
"[[3, 2, 1], [4, 4, 2], [2, 2, 1]]",3,885,6_hard_pruned
"[[4, 3, 1], [4, 2, 2], [2, 4, 1], [5, 0, 2]]",4,2,6_hard_pruned
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2], [2, 4, 1], [2, 3, 2], [4, 3, 1], [4, 0, 2]]",8,2,6_hard_pruned
"[[2, 3, 1], [2, 2, 2]]",2,161,6_hard_pruned
"[[1, 4, 1], [5, 5, 2], [2, 3, 1]]",3,1,6_hard_pruned
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [0, 0, 2]]",4,4,6_hard_pruned
"[[2, 2, 1], [1, 0, 2], [2, 3, 1], [2, 0, 2]]",4,1,6_hard_pruned
"[[2, 3, 1], [0, 2, 2], [3, 2, 1], [1, 4, 2], [5, 0, 1]]",5,3,6_hard_pruned
"[[5, 2, 1]]",1,332,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",5,20,6_hard_pruned
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2]]",6,4,6_hard_pruned
"[[3, 2, 1], [2, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1]]",5,15,6_hard_pruned
"[[3, 4, 1], [3, 5, 2]]",2,9,6_hard_pruned
"[[2, 2, 1], [4, 4, 2]]",2,51,6_hard_pruned
"[[3, 4, 1], [5, 5, 2]]",2,37,6_hard_pruned
"[[3, 4, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",4,140,6_hard_pruned
"[[3, 2, 1], [3, 5, 2], [0, 2, 1]]",3,3,6_hard_pruned
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [5, 3, 1]]",7,29,6_hard_pruned
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [5, 2, 2], [5, 3, 1]]",5,2,6_hard_pruned
"[[4, 3, 1], [2, 3, 2], [3, 2, 1]]",3,1,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [5, 2, 1]]",3,89,6_hard_pruned
"[[1, 4, 1], [2, 4, 2], [4, 2, 1], [2, 2, 2]]",4,7,6_hard_pruned
"[[4, 4, 1], [0, 0, 2]]",2,23,6_hard_pruned
"[[2, 3, 1], [4, 2, 2], [2, 4, 1], [2, 2, 2]]",4,16,6_hard_pruned
"[[4, 3, 1], [2, 4, 2], [4, 2, 1]]",3,561,6_hard_pruned
"[[2, 2, 1], [2, 5, 2], [2, 3, 1]]",3,1,6_hard_pruned
"[[3, 2, 1], [4, 3, 2], [2, 3, 1], [1, 4, 2], [5, 0, 1]]",5,262,6_hard_pruned
"[[4, 2, 1], [2, 3, 2], [4, 3, 1], [4, 0, 2]]",4,272,6_hard_pruned
"[[4, 2, 1], [5, 0, 2], [4, 3, 1]]",3,2,6_hard_pruned
"[[4, 2, 1], [4, 3, 2]]",2,333,6_hard_pruned
"[[2, 3, 1], [2, 5, 2], [2, 2, 1]]",3,6,6_hard_pruned
"[[3, 4, 1], [2, 4, 2]]",2,64,6_hard_pruned
"[[1, 4, 1], [4, 3, 2], [2, 3, 1], [3, 2, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1]]",7,9,6_hard_pruned
"[[3, 2, 1], [0, 2, 2], [2, 3, 1]]",3,1,6_hard_pruned
"[[3, 2, 1], [0, 0, 2], [2, 2, 1]]",3,717,6_hard_pruned
"[[2, 3, 1], [2, 5, 2], [4, 2, 1]]",3,2,6_hard_pruned
"[[2, 3, 1], [3, 4, 2], [3, 2, 1]]",3,3,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [1, 4, 1]]",3,88,6_hard_pruned
"[[2, 3, 1], [5, 5, 2], [1, 4, 1]]",3,1,6_hard_pruned
"[[4, 2, 1], [0, 0, 2]]",2,758,6_hard_pruned
"[[3, 2, 1], [1, 4, 2], [0, 2, 1]]",3,4,6_hard_pruned
"[[4, 3, 1], [3, 5, 2], [4, 2, 1], [4, 0, 2], [4, 4, 1]]",5,13,6_hard_pruned
"[[2, 2, 1], [1, 0, 2], [3, 2, 1]]",3,1,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [0, 0, 1]]",3,1,6_hard_pruned
"[[3, 2, 1], [4, 4, 2], [2, 2, 1], [0, 2, 2]]",4,777,6_hard_pruned
"[[1, 4, 1], [4, 5, 2]]",2,38,6_hard_pruned
"[[4, 3, 1], [2, 0, 2]]",2,48,6_hard_pruned
"[[4, 2, 1], [3, 2, 2]]",2,189,6_hard_pruned
"[[3, 2, 1], [2, 3, 2], [4, 3, 1], [1, 0, 2], [4, 2, 1], [2, 2, 2]]",6,61,6_hard_pruned
"[[3, 4, 1], [4, 3, 2], [2, 3, 1], [4, 5, 2], [3, 2, 1]]",5,1,6_hard_pruned
"[[3, 2, 1]]",1,8806,6_hard_pruned
"[[2, 3, 1], [4, 3, 2], [1, 4, 1], [3, 2, 2]]",4,1,6_hard_pruned
"[[2, 4, 1], [2, 5, 2]]",2,13,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [2, 3, 1], [3, 5, 2]]",4,1,6_hard_pruned
"[[1, 4, 1], [5, 2, 2], [5, 3, 1], [2, 4, 2]]",4,2,6_hard_pruned
"[[4, 2, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2]]",6,16,6_hard_pruned
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2], [4, 3, 1], [4, 0, 2], [4, 4, 1]]",7,44,6_hard_pruned
"[[3, 4, 1], [5, 2, 2], [5, 3, 1], [0, 0, 2]]",4,1,6_hard_pruned
"[[3, 2, 1], [4, 5, 2], [2, 2, 1], [0, 2, 2]]",4,1,6_hard_pruned
"[[2, 3, 1], [4, 5, 2], [3, 2, 1], [1, 4, 2]]",4,1,6_hard_pruned
"[[4, 2, 1], [1, 5, 2], [2, 2, 1]]",3,1,6_hard_pruned
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [5, 3, 2]]",4,1,6_hard_pruned
"[[3, 2, 1], [4, 5, 2], [2, 3, 1]]",3,4,6_hard_pruned
"[[1, 4, 1], [5, 2, 2], [5, 3, 1], [2, 4, 2], [4, 2, 1]]",5,1,6_hard_pruned
"[[2, 4, 1], [4, 4, 2]]",2,108,6_hard_pruned
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2], [4, 4, 1], [4, 3, 2], [2, 3, 1]]",7,11,6_hard_pruned
"[[2, 2, 1], [2, 4, 2], [4, 2, 1]]",3,329,6_hard_pruned
"[[4, 2, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [5, 3, 1]]",7,9,6_hard_pruned
"[[2, 4, 1], [5, 2, 2], [5, 3, 1], [2, 0, 2]]",4,1,6_hard_pruned
"[[3, 4, 1], [5, 0, 2]]",2,30,6_hard_pruned
"[[4, 4, 1], [5, 3, 2]]",2,9,6_hard_pruned
"[[3, 4, 1], [4, 2, 2], [2, 4, 1], [1, 4, 2]]",4,21,6_hard_pruned
"[[3, 2, 1], [5, 5, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1]]",5,1,6_hard_pruned
"[[2, 2, 1], [5, 2, 2]]",2,129,6_hard_pruned
"[[3, 2, 1], [1, 5, 2], [2, 2, 1], [0, 2, 2]]",4,4,6_hard_pruned
"[[4, 2, 1], [5, 3, 2], [5, 2, 1], [5, 0, 2]]",4,4,6_hard_pruned
"[[1, 4, 1], [2, 4, 2], [4, 2, 1], [4, 3, 2], [2, 3, 1]]",5,1,6_hard_pruned
"[[2, 4, 1], [2, 2, 2], [0, 0, 1]]",3,330,6_hard_pruned
"[[3, 2, 1], [0, 5, 2], [2, 2, 1], [0, 2, 2], [4, 2, 1]]",5,11,6_hard_pruned
"[[2, 4, 1], [3, 5, 2]]",2,7,6_hard_pruned
"[[2, 3, 1], [5, 0, 2], [4, 2, 1]]",3,1,6_hard_pruned
"[[4, 3, 1], [2, 4, 2], [4, 2, 1], [4, 0, 2]]",4,485,6_hard_pruned
"[[3, 2, 1], [5, 5, 2], [1, 0, 1], [4, 3, 2]]",4,1,6_hard_pruned
"[[3, 2, 1], [2, 3, 2], [4, 3, 1], [1, 0, 2], [2, 2, 1], [0, 2, 2], [4, 2, 1]]",7,53,6_hard_pruned
"[[3, 2, 1], [1, 5, 2], [2, 3, 1]]",3,7,6_hard_pruned
"[[2, 3, 1], [4, 5, 2]]",2,83,6_hard_pruned
"[[2, 2, 1], [4, 5, 2], [2, 3, 1]]",3,1,6_hard_pruned
"[[3, 4, 1], [5, 2, 2]]",2,13,6_hard_pruned
"[[4, 2, 1], [2, 2, 2]]",2,95,6_hard_pruned
"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2], [2, 2, 1]]",5,1,6_hard_pruned
"[[5, 2, 1], [2, 4, 2], [4, 2, 1], [3, 5, 2]]",4,2,6_hard_pruned
"[[3, 2, 1], [2, 3, 2], [4, 3, 1], [1, 0, 2], [4, 2, 1], [2, 2, 2], [4, 0, 1]]",7,51,6_hard_pruned
"[[1, 4, 1], [5, 2, 2], [5, 3, 1], [0, 0, 2]]",4,1,6_hard_pruned
"[[3, 2, 1], [4, 0, 2], [2, 2, 1]]",3,1,6_hard_pruned
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2], [4, 4, 1], [4, 3, 2], [2, 3, 1], [2, 0, 2]]",8,10,6_hard_pruned
"[[3, 2, 1], [1, 5, 2], [2, 3, 1], [1, 4, 2]]",4,4,6_hard_pruned
"[[2, 2, 1], [1, 5, 2], [3, 2, 1]]",3,1,6_hard_pruned
"[[2, 4, 1], [4, 3, 2]]",2,156,6_hard_pruned
"[[4, 2, 1], [1, 0, 2]]",2,63,6_hard_pruned
"[[4, 4, 1], [2, 4, 2], [4, 2, 1], [4, 3, 2]]",4,1,6_hard_pruned
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",7,28,6_hard_pruned
"[[3, 2, 1], [2, 4, 2]]",2,214,6_hard_pruned
"[[4, 4, 1], [2, 2, 2]]",2,8,6_hard_pruned
"[[2, 3, 1], [3, 2, 2], [2, 2, 1], [2, 0, 2]]",4,12,6_hard_pruned
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",6,2,6_hard_pruned
"[[2, 2, 1], [2, 0, 2], [4, 2, 1]]",3,1,6_hard_pruned
"[[3, 2, 1], [4, 2, 2], [2, 4, 1], [0, 0, 2]]",4,3,6_hard_pruned
"[[3, 2, 1], [4, 4, 2], [2, 2, 1], [0, 2, 2], [4, 2, 1]]",5,693,6_hard_pruned
"[[3, 2, 1], [2, 2, 2], [0, 0, 1]]",3,278,6_hard_pruned
"[[2, 3, 1], [4, 3, 2], [5, 5, 1]]",3,1,6_hard_pruned
"[[2, 3, 1], [1, 5, 2]]",2,82,6_hard_pruned
"[[3, 2, 1], [1, 0, 2], [2, 2, 1], [0, 2, 2]]",4,2,6_hard_pruned
"[[2, 2, 1], [0, 5, 2]]",2,9,6_hard_pruned
"[[2, 3, 1], [5, 5, 2], [3, 2, 1], [1, 4, 2], [5, 0, 1]]",5,2,6_hard_pruned
"[[3, 2, 1], [1, 4, 2]]",2,52,6_hard_pruned
"[[1, 4, 1], [4, 3, 2], [2, 3, 1], [3, 2, 2]]",4,117,6_hard_pruned
"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2]]",4,2,6_hard_pruned
"[[3, 4, 1], [4, 3, 2], [2, 3, 1], [4, 5, 2]]",4,30,6_hard_pruned
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [3, 5, 2], [0, 2, 1], [0, 5, 2]]",6,3,6_hard_pruned
"[[2, 3, 1], [0, 2, 2], [1, 4, 1]]",3,1,6_hard_pruned
"[[4, 2, 1], [3, 4, 2]]",2,112,6_hard_pruned
"[[4, 2, 1], [1, 4, 2]]",2,68,6_hard_pruned
"[[2, 2, 1], [2, 5, 2]]",2,21,6_hard_pruned
"[[2, 3, 1], [2, 0, 2]]",2,179,6_hard_pruned
"[[2, 2, 1], [5, 3, 2]]",2,291,6_hard_pruned
"[[2, 2, 1], [3, 5, 2], [2, 3, 1]]",3,2,6_hard_pruned
"[[2, 3, 1], [0, 2, 2], [2, 2, 1], [2, 0, 2]]",4,4,6_hard_pruned
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2]]",4,540,6_hard_pruned
"[[3, 2, 1], [2, 3, 2], [4, 3, 1], [1, 0, 2]]",4,432,6_hard_pruned
"[[2, 2, 1], [2, 4, 2]]",2,515,6_hard_pruned
"[[3, 2, 1], [2, 4, 2], [4, 2, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",6,157,6_hard_pruned
"[[2, 4, 1], [0, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1]]",5,372,6_hard_pruned
"[[4, 2, 1], [2, 0, 2]]",2,122,6_hard_pruned
"[[2, 4, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2]]",4,135,6_hard_pruned
"[[2, 3, 1], [4, 4, 2], [2, 2, 1]]",3,1375,6_hard_pruned
"[[3, 2, 1], [4, 5, 2], [0, 2, 1]]",3,3,6_hard_pruned
"[[2, 4, 1], [5, 3, 2], [5, 2, 1]]",3,175,6_hard_pruned
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [2, 4, 2]]",4,1,6_hard_pruned
"[[4, 2, 1], [1, 5, 2]]",2,34,6_hard_pruned
"[[4, 2, 1], [5, 3, 2]]",2,451,6_hard_pruned
"[[2, 4, 1], [2, 0, 2]]",2,160,6_hard_pruned
"[[5, 2, 1], [3, 4, 2]]",2,29,6_hard_pruned
"[[4, 3, 1], [2, 3, 2], [4, 2, 1]]",3,2,6_hard_pruned
"[[2, 2, 1], [2, 4, 2], [4, 2, 1], [3, 2, 2], [4, 3, 1]]",5,2,6_hard_pruned
"[[2, 2, 1], [3, 5, 2], [3, 2, 1]]",3,2,6_hard_pruned
"[[2, 2, 1], [4, 2, 2]]",2,83,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [4, 2, 1]]",3,204,6_hard_pruned
"[[4, 2, 1], [5, 5, 2]]",2,104,6_hard_pruned
"[[4, 2, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1]]",5,24,6_hard_pruned
"[[4, 2, 1], [2, 4, 2], [4, 3, 1]]",3,2,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [3, 5, 1]]",3,71,6_hard_pruned
"[[4, 3, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",4,42,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [4, 4, 1]]",3,5,6_hard_pruned
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2], [2, 4, 1]]",5,6,6_hard_pruned
"[[3, 4, 1], [5, 3, 2], [5, 2, 1]]",3,16,6_hard_pruned
"[[0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [0, 0, 1]]",5,281,6_hard_pruned
"[[5, 2, 1], [0, 5, 2]]",2,1,6_hard_pruned
"[[4, 2, 1], [5, 0, 2], [2, 3, 1]]",3,1,6_hard_pruned
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2], [2, 2, 1]]",5,1,6_hard_pruned
"[[4, 3, 1], [4, 2, 2], [2, 4, 1]]",3,173,6_hard_pruned
"[[3, 2, 1], [1, 4, 2], [2, 2, 1], [0, 2, 2]]",4,2,6_hard_pruned
"[[2, 2, 1], [1, 5, 2], [0, 2, 1]]",3,1,6_hard_pruned
"[[4, 4, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [2, 4, 1]]",5,1,6_hard_pruned
"[[1, 4, 1], [4, 2, 2], [2, 4, 1], [3, 4, 2], [0, 2, 1]]",5,4,6_hard_pruned
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [4, 3, 2]]",4,3,6_hard_pruned
"[[3, 2, 1], [4, 4, 2]]",2,1034,6_hard_pruned
"[[5, 2, 1], [0, 0, 2]]",2,5,6_hard_pruned
"[[3, 2, 1], [4, 3, 2], [2, 3, 1]]",3,344,6_hard_pruned
"[[2, 2, 1], [3, 5, 2]]",2,131,6_hard_pruned
"[[2, 3, 1], [2, 4, 2], [4, 2, 1]]",3,445,6_hard_pruned
"[[3, 4, 1], [1, 4, 2]]",2,8,6_hard_pruned
"[[4, 4, 1], [2, 4, 2], [4, 2, 1]]",3,3,6_hard_pruned
"[[2, 3, 1], [3, 4, 2], [0, 2, 1]]",3,2,6_hard_pruned
